Result,model_param,Score,type,C,gamma,kernel
0.7020560747663551,0.5 / 0.00048828125,Accuracy,test,0.5,0.00048828125,linear
0.7020560747663551,0.5 / 0.0009765625,Accuracy,test,0.5,0.0009765625,linear
0.7020560747663551,0.5 / 0.001953125,Accuracy,test,0.5,0.001953125,linear
0.7020560747663551,0.5 / 0.00390625,Accuracy,test,0.5,0.00390625,linear
0.7020560747663551,0.5 / 0.0078125,Accuracy,test,0.5,0.0078125,linear
0.7020560747663551,0.5 / 0.015625,Accuracy,test,0.5,0.015625,linear
0.7020560747663551,0.5 / 0.03125,Accuracy,test,0.5,0.03125,linear
0.7020560747663551,0.5 / 0.0625,Accuracy,test,0.5,0.0625,linear
0.7020560747663551,0.5 / 0.125,Accuracy,test,0.5,0.125,linear
0.7020560747663551,0.5 / 0.25,Accuracy,test,0.5,0.25,linear
0.7020560747663551,0.5 / 0.5,Accuracy,test,0.5,0.5,linear
0.7020560747663551,0.5 / 1.0,Accuracy,test,0.5,1.0,linear
0.7020560747663551,0.5 / 2.0,Accuracy,test,0.5,2.0,linear
0.7020560747663551,0.5 / 4.0,Accuracy,test,0.5,4.0,linear
0.7020560747663551,0.5 / 8.0,Accuracy,test,0.5,8.0,linear
0.6957009345794394,1.0 / 3.0517578125e-05,Accuracy,test,1.0,3.0517578125e-05,linear
0.6957009345794394,1.0 / 6.103515625e-05,Accuracy,test,1.0,6.103515625e-05,linear
0.6957009345794394,1.0 / 0.0001220703125,Accuracy,test,1.0,0.0001220703125,linear
0.6957009345794394,1.0 / 0.000244140625,Accuracy,test,1.0,0.000244140625,linear
0.6957009345794394,1.0 / 0.00048828125,Accuracy,test,1.0,0.00048828125,linear
0.6957009345794394,1.0 / 0.0009765625,Accuracy,test,1.0,0.0009765625,linear
0.6957009345794394,1.0 / 0.001953125,Accuracy,test,1.0,0.001953125,linear
0.6957009345794394,1.0 / 0.00390625,Accuracy,test,1.0,0.00390625,linear
0.6957009345794394,1.0 / 0.0078125,Accuracy,test,1.0,0.0078125,linear
0.6957009345794394,1.0 / 0.015625,Accuracy,test,1.0,0.015625,linear
0.6957009345794394,1.0 / 0.03125,Accuracy,test,1.0,0.03125,linear
0.6957009345794394,1.0 / 0.0625,Accuracy,test,1.0,0.0625,linear
0.6957009345794394,1.0 / 0.125,Accuracy,test,1.0,0.125,linear
0.6957009345794394,1.0 / 0.25,Accuracy,test,1.0,0.25,linear
0.6957009345794394,1.0 / 0.5,Accuracy,test,1.0,0.5,linear
0.6957009345794394,1.0 / 1.0,Accuracy,test,1.0,1.0,linear
0.6957009345794394,1.0 / 2.0,Accuracy,test,1.0,2.0,linear
0.6957009345794394,1.0 / 4.0,Accuracy,test,1.0,4.0,linear
0.6957009345794394,1.0 / 8.0,Accuracy,test,1.0,8.0,linear
0.6960747663551403,2.0 / 3.0517578125e-05,Accuracy,test,2.0,3.0517578125e-05,linear
0.6960747663551403,2.0 / 6.103515625e-05,Accuracy,test,2.0,6.103515625e-05,linear
0.6960747663551403,2.0 / 0.0001220703125,Accuracy,test,2.0,0.0001220703125,linear
0.6960747663551403,2.0 / 0.000244140625,Accuracy,test,2.0,0.000244140625,linear
0.6960747663551403,2.0 / 0.00048828125,Accuracy,test,2.0,0.00048828125,linear
0.6960747663551403,2.0 / 0.0009765625,Accuracy,test,2.0,0.0009765625,linear
0.6960747663551403,2.0 / 0.001953125,Accuracy,test,2.0,0.001953125,linear
0.6960747663551403,2.0 / 0.00390625,Accuracy,test,2.0,0.00390625,linear
0.6960747663551403,2.0 / 0.0078125,Accuracy,test,2.0,0.0078125,linear
0.6960747663551403,2.0 / 0.015625,Accuracy,test,2.0,0.015625,linear
0.6960747663551403,2.0 / 0.03125,Accuracy,test,2.0,0.03125,linear
0.6960747663551403,2.0 / 0.0625,Accuracy,test,2.0,0.0625,linear
0.6960747663551403,2.0 / 0.125,Accuracy,test,2.0,0.125,linear
0.6960747663551403,2.0 / 0.25,Accuracy,test,2.0,0.25,linear
0.6960747663551403,2.0 / 0.5,Accuracy,test,2.0,0.5,linear
0.6960747663551403,2.0 / 1.0,Accuracy,test,2.0,1.0,linear
0.6960747663551403,2.0 / 2.0,Accuracy,test,2.0,2.0,linear
0.6960747663551403,2.0 / 4.0,Accuracy,test,2.0,4.0,linear
0.6960747663551403,2.0 / 8.0,Accuracy,test,2.0,8.0,linear
0.6897196261682244,4.0 / 3.0517578125e-05,Accuracy,test,4.0,3.0517578125e-05,linear
0.6897196261682244,4.0 / 6.103515625e-05,Accuracy,test,4.0,6.103515625e-05,linear
0.6897196261682244,4.0 / 0.0001220703125,Accuracy,test,4.0,0.0001220703125,linear
0.6897196261682244,4.0 / 0.000244140625,Accuracy,test,4.0,0.000244140625,linear
0.6897196261682244,4.0 / 0.00048828125,Accuracy,test,4.0,0.00048828125,linear
0.6897196261682244,4.0 / 0.0009765625,Accuracy,test,4.0,0.0009765625,linear
0.6897196261682244,4.0 / 0.001953125,Accuracy,test,4.0,0.001953125,linear
0.6897196261682244,4.0 / 0.00390625,Accuracy,test,4.0,0.00390625,linear
0.6897196261682244,4.0 / 0.0078125,Accuracy,test,4.0,0.0078125,linear
0.6897196261682244,4.0 / 0.015625,Accuracy,test,4.0,0.015625,linear
0.6897196261682244,4.0 / 0.03125,Accuracy,test,4.0,0.03125,linear
0.6897196261682244,4.0 / 0.0625,Accuracy,test,4.0,0.0625,linear
0.6897196261682244,4.0 / 0.125,Accuracy,test,4.0,0.125,linear
0.6897196261682244,4.0 / 0.25,Accuracy,test,4.0,0.25,linear
0.6897196261682244,4.0 / 0.5,Accuracy,test,4.0,0.5,linear
0.6897196261682244,4.0 / 1.0,Accuracy,test,4.0,1.0,linear
0.6897196261682244,4.0 / 2.0,Accuracy,test,4.0,2.0,linear
0.6897196261682244,4.0 / 4.0,Accuracy,test,4.0,4.0,linear
0.6897196261682244,4.0 / 8.0,Accuracy,test,4.0,8.0,linear
0.6893457943925233,8.0 / 3.0517578125e-05,Accuracy,test,8.0,3.0517578125e-05,linear
0.6893457943925233,8.0 / 6.103515625e-05,Accuracy,test,8.0,6.103515625e-05,linear
0.6893457943925233,8.0 / 0.0001220703125,Accuracy,test,8.0,0.0001220703125,linear
0.6893457943925233,8.0 / 0.000244140625,Accuracy,test,8.0,0.000244140625,linear
0.6893457943925233,8.0 / 0.00048828125,Accuracy,test,8.0,0.00048828125,linear
0.6893457943925233,8.0 / 0.0009765625,Accuracy,test,8.0,0.0009765625,linear
0.6893457943925233,8.0 / 0.001953125,Accuracy,test,8.0,0.001953125,linear
0.6893457943925233,8.0 / 0.00390625,Accuracy,test,8.0,0.00390625,linear
0.6893457943925233,8.0 / 0.0078125,Accuracy,test,8.0,0.0078125,linear
0.6893457943925233,8.0 / 0.015625,Accuracy,test,8.0,0.015625,linear
0.6893457943925233,8.0 / 0.03125,Accuracy,test,8.0,0.03125,linear
0.6893457943925233,8.0 / 0.0625,Accuracy,test,8.0,0.0625,linear
0.6893457943925233,8.0 / 0.125,Accuracy,test,8.0,0.125,linear
0.6893457943925233,8.0 / 0.25,Accuracy,test,8.0,0.25,linear
0.6893457943925233,8.0 / 0.5,Accuracy,test,8.0,0.5,linear
0.6893457943925233,8.0 / 1.0,Accuracy,test,8.0,1.0,linear
0.6893457943925233,8.0 / 2.0,Accuracy,test,8.0,2.0,linear
0.6893457943925233,8.0 / 4.0,Accuracy,test,8.0,4.0,linear
0.6893457943925233,8.0 / 8.0,Accuracy,test,8.0,8.0,linear
0.6882242990654206,16.0 / 3.0517578125e-05,Accuracy,test,16.0,3.0517578125e-05,linear
0.6882242990654206,16.0 / 6.103515625e-05,Accuracy,test,16.0,6.103515625e-05,linear
0.6882242990654206,16.0 / 0.0001220703125,Accuracy,test,16.0,0.0001220703125,linear
0.6882242990654206,16.0 / 0.000244140625,Accuracy,test,16.0,0.000244140625,linear
0.6882242990654206,16.0 / 0.00048828125,Accuracy,test,16.0,0.00048828125,linear
0.6882242990654206,16.0 / 0.0009765625,Accuracy,test,16.0,0.0009765625,linear
0.6882242990654206,16.0 / 0.001953125,Accuracy,test,16.0,0.001953125,linear
0.6882242990654206,16.0 / 0.00390625,Accuracy,test,16.0,0.00390625,linear
0.6882242990654206,16.0 / 0.0078125,Accuracy,test,16.0,0.0078125,linear
0.6882242990654206,16.0 / 0.015625,Accuracy,test,16.0,0.015625,linear
0.6882242990654206,16.0 / 0.03125,Accuracy,test,16.0,0.03125,linear
0.6882242990654206,16.0 / 0.0625,Accuracy,test,16.0,0.0625,linear
0.6882242990654206,16.0 / 0.125,Accuracy,test,16.0,0.125,linear
0.6882242990654206,16.0 / 0.25,Accuracy,test,16.0,0.25,linear
0.6882242990654206,16.0 / 0.5,Accuracy,test,16.0,0.5,linear
0.6882242990654206,16.0 / 1.0,Accuracy,test,16.0,1.0,linear
0.6882242990654206,16.0 / 2.0,Accuracy,test,16.0,2.0,linear
0.6882242990654206,16.0 / 4.0,Accuracy,test,16.0,4.0,linear
0.6882242990654206,16.0 / 8.0,Accuracy,test,16.0,8.0,linear
0.6897196261682242,8192.0 / 3.0517578125e-05,Accuracy,test,8192.0,3.0517578125e-05,linear
0.6897196261682242,8192.0 / 6.103515625e-05,Accuracy,test,8192.0,6.103515625e-05,linear
0.6897196261682242,8192.0 / 0.0001220703125,Accuracy,test,8192.0,0.0001220703125,linear
0.6897196261682242,8192.0 / 0.000244140625,Accuracy,test,8192.0,0.000244140625,linear
0.6897196261682242,8192.0 / 0.00048828125,Accuracy,test,8192.0,0.00048828125,linear
0.6897196261682242,8192.0 / 0.0009765625,Accuracy,test,8192.0,0.0009765625,linear
0.6897196261682242,8192.0 / 0.001953125,Accuracy,test,8192.0,0.001953125,linear
0.6897196261682242,8192.0 / 0.00390625,Accuracy,test,8192.0,0.00390625,linear
0.6897196261682242,8192.0 / 0.0078125,Accuracy,test,8192.0,0.0078125,linear
0.6897196261682242,8192.0 / 0.015625,Accuracy,test,8192.0,0.015625,linear
0.6897196261682242,8192.0 / 0.03125,Accuracy,test,8192.0,0.03125,linear
0.6897196261682242,8192.0 / 0.0625,Accuracy,test,8192.0,0.0625,linear
0.6897196261682242,8192.0 / 0.125,Accuracy,test,8192.0,0.125,linear
0.6897196261682242,8192.0 / 0.25,Accuracy,test,8192.0,0.25,linear
0.6897196261682242,8192.0 / 0.5,Accuracy,test,8192.0,0.5,linear
0.6897196261682242,8192.0 / 1.0,Accuracy,test,8192.0,1.0,linear
0.6897196261682242,8192.0 / 2.0,Accuracy,test,8192.0,2.0,linear
0.6897196261682242,8192.0 / 4.0,Accuracy,test,8192.0,4.0,linear
0.6897196261682242,8192.0 / 8.0,Accuracy,test,8192.0,8.0,linear
0.6882242990654205,16384.0 / 3.0517578125e-05,Accuracy,test,16384.0,3.0517578125e-05,linear
0.6882242990654205,16384.0 / 6.103515625e-05,Accuracy,test,16384.0,6.103515625e-05,linear
0.6882242990654205,16384.0 / 0.0001220703125,Accuracy,test,16384.0,0.0001220703125,linear
0.6882242990654205,16384.0 / 0.000244140625,Accuracy,test,16384.0,0.000244140625,linear
0.6882242990654205,16384.0 / 0.00048828125,Accuracy,test,16384.0,0.00048828125,linear
0.6882242990654205,16384.0 / 0.0009765625,Accuracy,test,16384.0,0.0009765625,linear
0.6882242990654205,16384.0 / 0.001953125,Accuracy,test,16384.0,0.001953125,linear
0.6882242990654205,16384.0 / 0.00390625,Accuracy,test,16384.0,0.00390625,linear
0.6882242990654205,16384.0 / 0.0078125,Accuracy,test,16384.0,0.0078125,linear
0.6882242990654205,16384.0 / 0.015625,Accuracy,test,16384.0,0.015625,linear
0.6882242990654205,16384.0 / 0.03125,Accuracy,test,16384.0,0.03125,linear
0.6882242990654205,16384.0 / 0.0625,Accuracy,test,16384.0,0.0625,linear
0.6882242990654205,16384.0 / 0.125,Accuracy,test,16384.0,0.125,linear
0.6882242990654205,16384.0 / 0.25,Accuracy,test,16384.0,0.25,linear
0.6882242990654205,16384.0 / 0.5,Accuracy,test,16384.0,0.5,linear
0.6882242990654205,16384.0 / 1.0,Accuracy,test,16384.0,1.0,linear
0.6882242990654205,16384.0 / 2.0,Accuracy,test,16384.0,2.0,linear
0.6882242990654205,16384.0 / 4.0,Accuracy,test,16384.0,4.0,linear
0.6882242990654205,16384.0 / 8.0,Accuracy,test,16384.0,8.0,linear
0.679626168224299,32768.0 / 3.0517578125e-05,Accuracy,test,32768.0,3.0517578125e-05,linear
0.679626168224299,32768.0 / 6.103515625e-05,Accuracy,test,32768.0,6.103515625e-05,linear
0.679626168224299,32768.0 / 0.0001220703125,Accuracy,test,32768.0,0.0001220703125,linear
0.679626168224299,32768.0 / 0.000244140625,Accuracy,test,32768.0,0.000244140625,linear
0.679626168224299,32768.0 / 0.00048828125,Accuracy,test,32768.0,0.00048828125,linear
0.679626168224299,32768.0 / 0.0009765625,Accuracy,test,32768.0,0.0009765625,linear
0.679626168224299,32768.0 / 0.001953125,Accuracy,test,32768.0,0.001953125,linear
0.679626168224299,32768.0 / 0.00390625,Accuracy,test,32768.0,0.00390625,linear
0.679626168224299,32768.0 / 0.0078125,Accuracy,test,32768.0,0.0078125,linear
0.679626168224299,32768.0 / 0.015625,Accuracy,test,32768.0,0.015625,linear
0.679626168224299,32768.0 / 0.03125,Accuracy,test,32768.0,0.03125,linear
0.679626168224299,32768.0 / 0.0625,Accuracy,test,32768.0,0.0625,linear
0.679626168224299,32768.0 / 0.125,Accuracy,test,32768.0,0.125,linear
0.679626168224299,32768.0 / 0.25,Accuracy,test,32768.0,0.25,linear
0.679626168224299,32768.0 / 0.5,Accuracy,test,32768.0,0.5,linear
0.679626168224299,32768.0 / 1.0,Accuracy,test,32768.0,1.0,linear
0.679626168224299,32768.0 / 2.0,Accuracy,test,32768.0,2.0,linear
0.679626168224299,32768.0 / 4.0,Accuracy,test,32768.0,4.0,linear
0.679626168224299,32768.0 / 8.0,Accuracy,test,32768.0,8.0,linear
0.6628771387726327,0.03125 / 3.0517578125e-05,F1,train,0.03125,3.0517578125e-05,linear
0.6628771387726327,0.03125 / 6.103515625e-05,F1,train,0.03125,6.103515625e-05,linear
0.6628771387726327,0.03125 / 0.0001220703125,F1,train,0.03125,0.0001220703125,linear
0.6628771387726327,0.03125 / 0.000244140625,F1,train,0.03125,0.000244140625,linear
0.6628771387726327,0.03125 / 0.00048828125,F1,train,0.03125,0.00048828125,linear
0.6628771387726327,0.03125 / 0.0009765625,F1,train,0.03125,0.0009765625,linear
0.6628771387726327,0.03125 / 0.001953125,F1,train,0.03125,0.001953125,linear
0.6628771387726327,0.03125 / 0.00390625,F1,train,0.03125,0.00390625,linear
0.6628771387726327,0.03125 / 0.0078125,F1,train,0.03125,0.0078125,linear
0.6628771387726327,0.03125 / 0.015625,F1,train,0.03125,0.015625,linear
0.6628771387726327,0.03125 / 0.03125,F1,train,0.03125,0.03125,linear
0.6628771387726327,0.03125 / 0.0625,F1,train,0.03125,0.0625,linear
0.6628771387726327,0.03125 / 0.125,F1,train,0.03125,0.125,linear
0.6628771387726327,0.03125 / 0.25,F1,train,0.03125,0.25,linear
0.6628771387726327,0.03125 / 0.5,F1,train,0.03125,0.5,linear
0.6628771387726327,0.03125 / 1.0,F1,train,0.03125,1.0,linear
0.6628771387726327,0.03125 / 2.0,F1,train,0.03125,2.0,linear
0.6628771387726327,0.03125 / 4.0,F1,train,0.03125,4.0,linear
0.6628771387726327,0.03125 / 8.0,F1,train,0.03125,8.0,linear
0.6923520155160406,0.0625 / 3.0517578125e-05,F1,train,0.0625,3.0517578125e-05,linear
0.6923520155160406,0.0625 / 6.103515625e-05,F1,train,0.0625,6.103515625e-05,linear
0.6923520155160406,0.0625 / 0.0001220703125,F1,train,0.0625,0.0001220703125,linear
0.6923520155160406,0.0625 / 0.000244140625,F1,train,0.0625,0.000244140625,linear
0.6923520155160406,0.0625 / 0.00048828125,F1,train,0.0625,0.00048828125,linear
0.6923520155160406,0.0625 / 0.0009765625,F1,train,0.0625,0.0009765625,linear
0.6923520155160406,0.0625 / 0.001953125,F1,train,0.0625,0.001953125,linear
0.6923520155160406,0.0625 / 0.00390625,F1,train,0.0625,0.00390625,linear
0.6923520155160406,0.0625 / 0.0078125,F1,train,0.0625,0.0078125,linear
0.6923520155160406,0.0625 / 0.015625,F1,train,0.0625,0.015625,linear
0.6923520155160406,0.0625 / 0.03125,F1,train,0.0625,0.03125,linear
0.6923520155160406,0.0625 / 0.0625,F1,train,0.0625,0.0625,linear
0.6923520155160406,0.0625 / 0.125,F1,train,0.0625,0.125,linear
0.6923520155160406,0.0625 / 0.25,F1,train,0.0625,0.25,linear
0.6923520155160406,0.0625 / 0.5,F1,train,0.0625,0.5,linear
0.6923520155160406,0.0625 / 1.0,F1,train,0.0625,1.0,linear
0.6923520155160406,0.0625 / 2.0,F1,train,0.0625,2.0,linear
0.6923520155160406,0.0625 / 4.0,F1,train,0.0625,4.0,linear
0.6923520155160406,0.0625 / 8.0,F1,train,0.0625,8.0,linear
0.7184596333775584,0.125 / 3.0517578125e-05,F1,train,0.125,3.0517578125e-05,linear
0.7184596333775584,0.125 / 6.103515625e-05,F1,train,0.125,6.103515625e-05,linear
0.7184596333775584,0.125 / 0.0001220703125,F1,train,0.125,0.0001220703125,linear
0.7184596333775584,0.125 / 0.000244140625,F1,train,0.125,0.000244140625,linear
0.7184596333775584,0.125 / 0.00048828125,F1,train,0.125,0.00048828125,linear
0.7184596333775584,0.125 / 0.0009765625,F1,train,0.125,0.0009765625,linear
0.7184596333775584,0.125 / 0.001953125,F1,train,0.125,0.001953125,linear
0.7184596333775584,0.125 / 0.00390625,F1,train,0.125,0.00390625,linear
0.7184596333775584,0.125 / 0.0078125,F1,train,0.125,0.0078125,linear
0.7184596333775584,0.125 / 0.015625,F1,train,0.125,0.015625,linear
0.7184596333775584,0.125 / 0.03125,F1,train,0.125,0.03125,linear
0.7184596333775584,0.125 / 0.0625,F1,train,0.125,0.0625,linear
0.7184596333775584,0.125 / 0.125,F1,train,0.125,0.125,linear
0.7184596333775584,0.125 / 0.25,F1,train,0.125,0.25,linear
0.7184596333775584,0.125 / 0.5,F1,train,0.125,0.5,linear
0.7184596333775584,0.125 / 1.0,F1,train,0.125,1.0,linear
0.7184596333775584,0.125 / 2.0,F1,train,0.125,2.0,linear
0.7184596333775584,0.125 / 4.0,F1,train,0.125,4.0,linear
0.7184596333775584,0.125 / 8.0,F1,train,0.125,8.0,linear
0.7460085651546493,0.25 / 3.0517578125e-05,F1,train,0.25,3.0517578125e-05,linear
0.7460085651546493,0.25 / 6.103515625e-05,F1,train,0.25,6.103515625e-05,linear
0.7460085651546493,0.25 / 0.0001220703125,F1,train,0.25,0.0001220703125,linear
0.7460085651546493,0.25 / 0.000244140625,F1,train,0.25,0.000244140625,linear
0.7460085651546493,0.25 / 0.00048828125,F1,train,0.25,0.00048828125,linear
0.7460085651546493,0.25 / 0.0009765625,F1,train,0.25,0.0009765625,linear
0.7460085651546493,0.25 / 0.001953125,F1,train,0.25,0.001953125,linear
0.7460085651546493,0.25 / 0.00390625,F1,train,0.25,0.00390625,linear
0.7460085651546493,0.25 / 0.0078125,F1,train,0.25,0.0078125,linear
0.7460085651546493,0.25 / 0.015625,F1,train,0.25,0.015625,linear
0.7460085651546493,0.25 / 0.03125,F1,train,0.25,0.03125,linear
0.7460085651546493,0.25 / 0.0625,F1,train,0.25,0.0625,linear
0.7460085651546493,0.25 / 0.125,F1,train,0.25,0.125,linear
0.7460085651546493,0.25 / 0.25,F1,train,0.25,0.25,linear
0.7460085651546493,0.25 / 0.5,F1,train,0.25,0.5,linear
0.7460085651546493,0.25 / 1.0,F1,train,0.25,1.0,linear
0.7460085651546493,0.25 / 2.0,F1,train,0.25,2.0,linear
0.7460085651546493,0.25 / 4.0,F1,train,0.25,4.0,linear
0.7460085651546493,0.25 / 8.0,F1,train,0.25,8.0,linear
0.7789924249830602,0.5 / 3.0517578125e-05,F1,train,0.5,3.0517578125e-05,linear
0.7789924249830602,0.5 / 6.103515625e-05,F1,train,0.5,6.103515625e-05,linear
0.7789924249830602,0.5 / 0.0001220703125,F1,train,0.5,0.0001220703125,linear
0.7789924249830602,0.5 / 0.000244140625,F1,train,0.5,0.000244140625,linear
0.7789924249830602,0.5 / 0.00048828125,F1,train,0.5,0.00048828125,linear
0.7789924249830602,0.5 / 0.0009765625,F1,train,0.5,0.0009765625,linear
0.7789924249830602,0.5 / 0.001953125,F1,train,0.5,0.001953125,linear
0.7789924249830602,0.5 / 0.00390625,F1,train,0.5,0.00390625,linear
0.7789924249830602,0.5 / 0.0078125,F1,train,0.5,0.0078125,linear
0.7789924249830602,0.5 / 0.015625,F1,train,0.5,0.015625,linear
0.7789924249830602,0.5 / 0.03125,F1,train,0.5,0.03125,linear
0.7789924249830602,0.5 / 0.0625,F1,train,0.5,0.0625,linear
0.7789924249830602,0.5 / 0.125,F1,train,0.5,0.125,linear
0.7789924249830602,0.5 / 0.25,F1,train,0.5,0.25,linear
0.7789924249830602,0.5 / 0.5,F1,train,0.5,0.5,linear
0.7789924249830602,0.5 / 1.0,F1,train,0.5,1.0,linear
0.7789924249830602,0.5 / 2.0,F1,train,0.5,2.0,linear
0.7789924249830602,0.5 / 4.0,F1,train,0.5,4.0,linear
0.7789924249830602,0.5 / 8.0,F1,train,0.5,8.0,linear
0.8146185497889287,1.0 / 3.0517578125e-05,F1,train,1.0,3.0517578125e-05,linear
0.8146185497889287,1.0 / 6.103515625e-05,F1,train,1.0,6.103515625e-05,linear
0.8146185497889287,1.0 / 0.0001220703125,F1,train,1.0,0.0001220703125,linear
0.8146185497889287,1.0 / 0.000244140625,F1,train,1.0,0.000244140625,linear
0.8146185497889287,1.0 / 0.00048828125,F1,train,1.0,0.00048828125,linear
0.8146185497889287,1.0 / 0.0009765625,F1,train,1.0,0.0009765625,linear
0.8146185497889287,1.0 / 0.001953125,F1,train,1.0,0.001953125,linear
0.8146185497889287,1.0 / 0.00390625,F1,train,1.0,0.00390625,linear
0.8146185497889287,1.0 / 0.0078125,F1,train,1.0,0.0078125,linear
0.8146185497889287,1.0 / 0.015625,F1,train,1.0,0.015625,linear
0.8146185497889287,1.0 / 0.03125,F1,train,1.0,0.03125,linear
0.8146185497889287,1.0 / 0.0625,F1,train,1.0,0.0625,linear
0.8146185497889287,1.0 / 0.125,F1,train,1.0,0.125,linear
0.8146185497889287,1.0 / 0.25,F1,train,1.0,0.25,linear
0.8146185497889287,1.0 / 0.5,F1,train,1.0,0.5,linear
0.8146185497889287,1.0 / 1.0,F1,train,1.0,1.0,linear
0.8146185497889287,1.0 / 2.0,F1,train,1.0,2.0,linear
0.8146185497889287,1.0 / 4.0,F1,train,1.0,4.0,linear
0.8146185497889287,1.0 / 8.0,F1,train,1.0,8.0,linear
0.8500028650917082,2.0 / 3.0517578125e-05,F1,train,2.0,3.0517578125e-05,linear
0.8500028650917082,2.0 / 6.103515625e-05,F1,train,2.0,6.103515625e-05,linear
0.8500028650917082,2.0 / 0.0001220703125,F1,train,2.0,0.0001220703125,linear
0.8500028650917082,2.0 / 0.000244140625,F1,train,2.0,0.000244140625,linear
0.8500028650917082,2.0 / 0.00048828125,F1,train,2.0,0.00048828125,linear
0.8500028650917082,2.0 / 0.0009765625,F1,train,2.0,0.0009765625,linear
0.8500028650917082,2.0 / 0.001953125,F1,train,2.0,0.001953125,linear
0.8500028650917082,2.0 / 0.00390625,F1,train,2.0,0.00390625,linear
0.8500028650917082,2.0 / 0.0078125,F1,train,2.0,0.0078125,linear
0.8500028650917082,2.0 / 0.015625,F1,train,2.0,0.015625,linear
0.8500028650917082,2.0 / 0.03125,F1,train,2.0,0.03125,linear
0.8500028650917082,2.0 / 0.0625,F1,train,2.0,0.0625,linear
0.8500028650917082,2.0 / 0.125,F1,train,2.0,0.125,linear
0.8500028650917082,2.0 / 0.25,F1,train,2.0,0.25,linear
0.8500028650917082,2.0 / 0.5,F1,train,2.0,0.5,linear
0.8500028650917082,2.0 / 1.0,F1,train,2.0,1.0,linear
0.8500028650917082,2.0 / 2.0,F1,train,2.0,2.0,linear
0.8500028650917082,2.0 / 4.0,F1,train,2.0,4.0,linear
0.8500028650917082,2.0 / 8.0,F1,train,2.0,8.0,linear
0.8803635434729495,4.0 / 3.0517578125e-05,F1,train,4.0,3.0517578125e-05,linear
0.8803635434729495,4.0 / 6.103515625e-05,F1,train,4.0,6.103515625e-05,linear
0.8803635434729495,4.0 / 0.0001220703125,F1,train,4.0,0.0001220703125,linear
0.8803635434729495,4.0 / 0.000244140625,F1,train,4.0,0.000244140625,linear
0.8803635434729495,4.0 / 0.00048828125,F1,train,4.0,0.00048828125,linear
0.8803635434729495,4.0 / 0.0009765625,F1,train,4.0,0.0009765625,linear
0.8803635434729495,4.0 / 0.001953125,F1,train,4.0,0.001953125,linear
0.8803635434729495,4.0 / 0.00390625,F1,train,4.0,0.00390625,linear
0.8803635434729495,4.0 / 0.0078125,F1,train,4.0,0.0078125,linear
0.8803635434729495,4.0 / 0.015625,F1,train,4.0,0.015625,linear
0.8803635434729495,4.0 / 0.03125,F1,train,4.0,0.03125,linear
0.8803635434729495,4.0 / 0.0625,F1,train,4.0,0.0625,linear
0.8803635434729495,4.0 / 0.125,F1,train,4.0,0.125,linear
0.8803635434729495,4.0 / 0.25,F1,train,4.0,0.25,linear
0.8803635434729495,4.0 / 0.5,F1,train,4.0,0.5,linear
0.8803635434729495,4.0 / 1.0,F1,train,4.0,1.0,linear
0.8803635434729495,4.0 / 2.0,F1,train,4.0,2.0,linear
0.8803635434729495,4.0 / 4.0,F1,train,4.0,4.0,linear
0.8803635434729495,4.0 / 8.0,F1,train,4.0,8.0,linear
0.9127330036364556,8.0 / 3.0517578125e-05,F1,train,8.0,3.0517578125e-05,linear
0.9127330036364556,8.0 / 6.103515625e-05,F1,train,8.0,6.103515625e-05,linear
0.9127330036364556,8.0 / 0.0001220703125,F1,train,8.0,0.0001220703125,linear
0.9127330036364556,8.0 / 0.000244140625,F1,train,8.0,0.000244140625,linear
0.9127330036364556,8.0 / 0.00048828125,F1,train,8.0,0.00048828125,linear
0.9127330036364556,8.0 / 0.0009765625,F1,train,8.0,0.0009765625,linear
0.9127330036364556,8.0 / 0.001953125,F1,train,8.0,0.001953125,linear
0.9127330036364556,8.0 / 0.00390625,F1,train,8.0,0.00390625,linear
0.9127330036364556,8.0 / 0.0078125,F1,train,8.0,0.0078125,linear
0.9127330036364556,8.0 / 0.015625,F1,train,8.0,0.015625,linear
0.9127330036364556,8.0 / 0.03125,F1,train,8.0,0.03125,linear
0.9127330036364556,8.0 / 0.0625,F1,train,8.0,0.0625,linear
0.9127330036364556,8.0 / 0.125,F1,train,8.0,0.125,linear
0.9127330036364556,8.0 / 0.25,F1,train,8.0,0.25,linear
0.9127330036364556,8.0 / 0.5,F1,train,8.0,0.5,linear
0.9127330036364556,8.0 / 1.0,F1,train,8.0,1.0,linear
0.9127330036364556,8.0 / 2.0,F1,train,8.0,2.0,linear
0.9127330036364556,8.0 / 4.0,F1,train,8.0,4.0,linear
0.9127330036364556,8.0 / 8.0,F1,train,8.0,8.0,linear
0.9488427804163184,16.0 / 3.0517578125e-05,F1,train,16.0,3.0517578125e-05,linear
0.9488427804163184,16.0 / 6.103515625e-05,F1,train,16.0,6.103515625e-05,linear
0.9488427804163184,16.0 / 0.0001220703125,F1,train,16.0,0.0001220703125,linear
0.9488427804163184,16.0 / 0.000244140625,F1,train,16.0,0.000244140625,linear
0.9488427804163184,16.0 / 0.00048828125,F1,train,16.0,0.00048828125,linear
0.9488427804163184,16.0 / 0.0009765625,F1,train,16.0,0.0009765625,linear
0.9488427804163184,16.0 / 0.001953125,F1,train,16.0,0.001953125,linear
